score,content
3,"tidak bisa upload video di status w.a , tulisannya format tidak sesuai terus setiap mau kirim video ke story ataupun kirim video lewat chat pribadi 😞"
3,WHATSAPP SAYA GA ADA EFEK TAMBAH MUSIK
3,minta solusi untuk masalah upload video format tidak mendukung
3,nomor sering kena blokir sama pihak WhatsApp padahal baru install and nomornya pun sudah lama
3,"setelah di update wa saya tidak bisa bikin story di whatsapp selalu ada tulisan ""Format File Tidak Mendukung"", pdhal video nya tidak rusak sama sekali, mohon untuk lebih di perbaikii."
3,sudah seminggu saya tidak bisa kirim video baik berupa chat ataupun status wa dengan remark format file tidak didukung. padahal format file sudah mp4. bagaimana ini tolong dibantu dong
3,"ini bug atau apa ya, setiap saya video call kenapa sering tidak tampil foto pasangan video call saya, kadang juga sebaliknya, tolong perbaiki lagi jika ini bug"
3,"Eh.. ini aneh sih, td lancar2 saja. tp knpa skrg koq gx bisa posting video yah cuma bisa posting foto doang, udah nyoba cek di pengaturan bhkn smpe tak update kmbali tp tetap gx bisa posting video cuma bisa posting foto doang, ini kesalahan nya dmna yah ? .."
3,"Materinya bagus,di setiap Diklat nya mohon u yg materi yang d spkan ada yg berkaitan dg KBM di PAUD,jg u panduan "" nya"
3,"bagus, tapi tidak bisa bikin story file format tidak di dukung tolong perbaiki lagi."
3,"untuk kedepannya saya harap di perbaiki untuk bug (format file tidak didukung) saat ingin mengupload video,hampir di semua handphone bermerek Vivo terjadi hal ini,ini dikarenakan versi terbaru WhatsApp,saat saya mendownload versi lama yang belum ada fitur tambahkan lagu untuk gambar masih bisa mengupload video,tapi saat mendownload versi terbaru langsung tidak bisa upload video dan bertuliskan (format file tidak didukung) setiap milih video, jadi tolong segera perbaiki"
3,ga bisa ngirim video
3,blokir spam
3,Jossz belakang astagxxa itu y g
3,"ini kenapa ya , kirim video format gagal terus"
3,bisa membntu
3,"Akun WhatsApp saya tidak bisa memakai whatsapp,padahal akun whatsApp saya tidak melakukan pelanggaran ketentuan WhatsApp,mungkin ada kesalahan sistem WhatsApp,mohon untuk ditinjau kembali & segera menyelesesaikan masalah ini"
3,Memudahkan dan melancarkan kominikasi dengan baik
3,"Saya udah update berkali kali tapi fitur nya disaya belum ada terkadang dia adanya lambat yang lain sudah ada saya belum ,mohon diperbaiki min, semoga fiturnya bisa keseluruhan dan cepat 🙏🏻🙏🏻 fitur musik saya belum ada"
3,"apk lu bagus' aj siehhh , minusny nih ye , kan gua udh updt nieh , lalu gua udh nungguin beberapa minggu niehh , lalu apa yg terjadi , ya updtan terbaru lu lamaaaa benerrrrrrrrrrr . . . kek ny klo gua nungguin ber abad' blum muncul dh tu yaksss . . . yg gua tungguin itu tuhh yaaa , yang foto sw ad laguny , sma ada filter wktu di vc , nahhh cuma 2 itu doang tuhh , kloyg lain mah udh dpet , yg kurng itu doang , aelah . eumm anu minn , anuu , tutor jadi idaman ny jeno nct dungg 🤭🔥🤍❕😈🤙"
3,tidak bisa melakukan upload video . sejak apdate aplikasi. notifikasi '' Format file tidak didukung '' padahal video mp4 ukuran kecil .
3,"woii kenapa WA ku belum ada bubblenya + filter, kocag kali, 3 Bintang cukup lah ya"
3,baik
3,diperbarui kok malah gabisa update story video sih
3,sukses
3,kenapa ya ga bisa putar vidio yang dikirim sekali lihat kurang menyenangkan banget
3,setelah di upgrads tidak bisa mengirim video atau membuat vd di story mohon di optimalkan lagi 🙏
3,punyaku udah di restart udah di perbarui tetep aja belum ada fitur musik nya
3,"habis di update malah bug gajelas, gimana sih min"
3,halo gais aplikasi ini aku kasih 3 bintang saja soal nya aplikasi ini terus di apdet 😟😟😟😟🙏🙏🙏🙏
3,"perbaiki dong ""story musiknya"" erorr truss!!"
3,bagus
3,tidak bisa upload status
3,mengapa WhatsApp saya tidak bisa menggunakan fitur pip
3,semenjak update terlalu banyak bug bug aneh harap di perbaikin ya🙏🏻
3,"watshap sekarang klo mau ganti profil,ftonya jadi pecah.pdhl aslinya bagus.pdhl dlu ngga gini loh.perbaiki gih.watsap nya semakin lama bukan makin berkembang malah makin ngga bgt.padahal udah resolusi HD.tp gangaruh .sama aja"
3,dtingkatkn lagi
3,bug nya di perbaiki min sekarang udah gak bisa ngirim video nanti kalau dahh normal langsung kasih bintang 5
3,aku mau bikin Sttus vidio d whatsapp gax bisa fil format tidak didukung trus
3,"kenapa WhatsApp setiap hari d spam terus ,, saya cape di update trus WhatsApp nya ,,tolong jangan sperti ini ,,saya susah hubungi kluarga dan rekan saya,untuk komunikasi nya ,,"
3,kenapa repost sw dari orng lain kepotong ?
3,semakin di update semakin banyak bug
3,sering eror enggak tau kenapa dan fitur² nya sebagian enggak bisa berfungsi
3,belum ada fitur warna nya
3,sangat berguna adanya whatsapp
3,saya tidak bisa membuat status video di WhatsApp terlalu banyak bug
3,WhatsApp saya dari kemarin diblokir alasannya akibat kena spam mohon bantuannya terima kasih
3,"setelah upgrade yang terakhir kenapa wa saya tidak bisa ngirim video ke orang lain dan juga di status, ada tulisan format file tidak mendukung, padahal sebelumnya aman, dan sudah coba uninstal ulang tetap tidak bisa, sangat menganggu sekali dengan adanya bug seperti ini"
3,"ini kenapa whatsapp sekarang gak bisa post status video lagi, tolong kembalikan kaya dulu lagi agar bisa post status vidio"
3,besar
3,Masih errorr
3,"udah update bbrpa kali msi aja sama, tolong buat notifikasi knpa nga bisa d gnti, fitur WhatsApp yang baru makin jelek, nga kaya sebelum nya"
3,makin update makin bnyak bug
3,"maaf klo diturunin bintangny, knp si klo liat foto mesti kepencet tekan n tahan, padhal saya gadak pencet tekan n tahan sam sek, kek maksa buat direact gtu, saya kira hp nya yg ghost touch layarnya neken sendiri, TOLONG PERBAIKI SECEPATNYA"
3,lama banget proses mau pindah akun dr hp lama yg udah di factory reset
3,Sudah bagus cuman pada bagian memposting vidio banyak bug nya tapi di aplikasi lain juga mau begitu si memang sekarang jaringan banyak yg agak ngelak
3,"mantap whataAPP Messe,,,"
3,"udah pake HD ke vidio sama aja malah tambah ngeblur gimanaa sih dulu gak ada HD jernih"" aja tuh"
3,"saat tlfn nan, suara gk jelas"
3,Mantaaap
3,"Kepada developer WhatsApp Messenger, kenapa saya saat mengirimkan video kok selalu berwarna hijau videonya? Tolong kepada pihak Developer harap memperbaiki masalah ini. Sekian dari saya 🙏"
3,sedap
3,kenapa wa saya tiba2 kena spam
3,Bagus tapi saya tidak ada filter saat teleponan
3,"WhatsApp ku kenapa gak bisa ngirim video ya, kenapa selalu muncul format file TDK didukung pdhl sbelumnya bisa semua aman semua ini kenapa begini pdhl udah di-update tolong pencerahannya"
3,setelah pembaharuan malah ga bisa kirim vidio
3,kok di hp ku ngga ada fitur yang buat nambaih musik di story sii
3,kenapa wa saya di spam?
3,Suka
3,NOTIF PANGGILAN VIDEO YG MASUK KENAPA GAK BISA DI HAPUS ?
3,tidak terlalu bagus
3,kenapa setelah di update wa tidak bisa buat stori vidio mau pun foto kenapa muncul format file tidak di dukung apakah bug ????makin jelek aja makin lambat
3,ngeleg
3,di aku g ada tag grup nya
3,"mohon dilengkapi fitur musiknya, kalau bisa seperti yang ada di instagram (memiliki banyak pilihan musik)"
3,mohon bantuan nya saya tidak bisa membuat STTS video di karnakan format tidak di dukung mohon bantuan dan file tidak di dukung
3,Icon nggak tampil didesktop
3,b aja
3,min ngebug gk bisa ngirim stiker
3,lumayan
3,baik
3,"padahal udah di update terus menerus loh, kemarin sempat ada fitur tema chat default di aku, sekarang hilang dari bulan Februari sampai sekarang, aku udah cari banyak solusi tetap gaada. aku juga ingin dapat fiturnya, sekarang hampir semua orang ada, tolong diperbaiki lagi lah."
3,"sekarang ga bisa ambil screenshot foto profil orang lain, jadi susah kalo mau buat trend pp couple ama doi😔💔"
3,bnyk ngelagnya+video tidak bisa dikirim 👎🏿👎🏿
3,saat mau update malah GK ada bikin aku kesel aja 🤬 tapi masih aku maklumi jadi aku maafkan ☺️
3,whatsapp yg terbaru kebanyakan tema malah pesan sulit dibaca. kolom chat warn putih tulisan juga putih JD kabur. enakan whatsapp yg lama
3,nice
3,"update sekarang makin banyak bug, saya ga bisa bikin story, karna alasan ""format file tidak didukung"", ini gimana min ??"
3,pilihan lagu kurang lengkap
3,"hilangkan saja fitur saluran di wa, saluran hanya dijadikan sarana gibah,gosip, dan lain lain. tolong hapus kan fitur itu dari WhatsApp"
3,👍
3,kenapa semua foto video yg saya upload jadi burik padahal kualitas HD
3,minta tolong min kasih fitur live wkwk
3,"padahal udah update tapi masih banyak fitur yg belum di perbarui, padahal kn udah penasaran banget sama fitur musik di pembaruan setatus"
3,"WhatsApp tolong dong di perbarui lagi, setiap saya kirim video ke teman saya atau status, mengapa ada tulisan ""Format file tidak mendukung""?? Semenjak di perbarui erorr, padahal semua file saya sudah saya hapus loh. Mohon perbarui lagi 🙏🏻"
3,kenapa wa saya tidak bisa buat status video dan ngirim video
3,kadang kadang tidak bisa angkat telpon dan tidak bisa kirim pesan suara
3,aplikasi wa ya ilang teruss woyy itu kenapa dah tolong lah berikan aku penjelasan udah 10x aku download tetap aj terhapus sendiri ya
3,"Halo pihak WhatsApp, saya ingin melaporkan, bawasanya ketika ingin mengupload video tiba-tiba ada tulisan file tidak di dukung di aplikasi WhatsApp -nya, tolong solusinya"
3,ga bisa update status vidio ga bisa kirim vidio slalu timbul format file tidak di dukung .. udah sgala ara dilakuin tetep aja ga bisa
3,kenapa whatsApp saya belum muncul fitur AI padahal tadi udah muncul terus hilang lagi gimana ini
3,ga bisa memperbaharui WA
3,"setelah diupdate tema dari whatsapp jadi ga sinkron, bubble nya warna apa, poni layar whatapp juga beda warna"
3,"sebenernya udh bagus si fitur2 baru nya aku suka, tapi ini sma fitur yg bisa tag org, nah itu klo kita tag org trs org itu mau post ulang tuh vd nya suka jadi berantakn bntuk nya ga sesuai sma yg asli gitu, kurangnya disitu si buat fitur repost ulang tolong diperbaiki ya biar vd nya ga berantakan lg"
3,sayng nya di wa ku pas vc gak ada filter nya😭😭
3,pesan suara nya putus putus
3,Sangat membantu
3,marketing guru ngaji hobi jualan .
3,Alhamdulillah aga bagus
3,"kok wa sekarang pake iklan, mengecewakan, mau ngetik lansung iklan"
3,sangat membantu berkomunikasi
3,"makin gjls wa, pasang pp & status burem terus"
3,punya gwe ga ada versi terbaru nya anjir padahl udah update brapa kali aja
3,bagus cuman kalik aku kirim sesuatu malah gk di jawab apa krn gk di update ya?
3,memuaakan
3,kenapa tema default saya tidak ad
3,oke
3,"WhatsApp saay tiba"" ga bisa kirim vidio gimana ini"
3,bagus
3,gk bisa bikin sw video
3,"menurut ku kurang yaa,masaa di aku ga ada bable cht nyaa,yang lain padahal ada lohh,pliss WhatsApp keluarin dongg bable cht sayaaa"
3,"terakhir dilihat whatsap sering hilang tidak terbaca, padahal tidak diatur"
3,Gambar sama Bikin Sw pecah burik semua Walaupun sudah HD. upload video di SW juga lama Tolong diperbaiki kualitasnya
3,"setelah update ada bug di bagian status ,tidak bisa bikin status fto maupun Vidio ,ada keterangan format file tidak didukung padahal dari kamera original tidak ada perubahan di kamera..."
3,sekarang kalo mau bikin status ada tulisan format file ini tidak tersedia tolong di perbaiki
3,Sangat puas
3,"baguss bangett, tapi sayngnya saya belum ada fitur menambahkan musik ke status trs sama fitur video call ada filternya 😔😔😔"
3,halo pihak aplikasi WhatsApp saya ingin melaporkan bahwasanya ketika ingin mengupload video story tiba tiba ada tulisan file tidak didukung diaplikasi WhatsAppnya tolong solusinya
3,wa sekarang kenapa ya no mer saya terus menerus kena spam udah ke 6 kali nya ke spam melulu
3,bagus tapi ada yang kurang
3,kenapa nomor WA saya di Spam ini maksudnya apa
3,Tdak bs di gunakan di ponsel
3,versi terbaru tapi masih gak bisa di buat story pake misik
3,mau bikin status video tidak bisa tolong fi perbaiki lagi sistemnya ko malah jelek yang baru
3,"saya kurangi karena dalam 4 bulan ini sering kena spam, padahal aplikasi ini jarang di pakai dan tidak ada kalimat yang mengandung unsur kejahatan atau melanggar hukum"
3,kenapa hp sayaz g bisa daftar waztshzsp y
3,Sangat baiknya
3,"makin kesini makin ngaco aja , ini ngirim foto bentuk document malah kaga bisa bikin kerjaan kehambat aja"
3,ketinggalan update mulu coo malas
3,"aplikasi nya aneh,masa gada cewek yg cht saya😢"
3,"tidak bisa kirim video, tulisannya : format file tidak di dukung"
3,smg berhenti tuk mikirin kamu
3,Kurang baik wa sa kna spam terus
3,"Edit, since some media disappear by itself. i give you 3 stars"
3,"setelah update, ada yg mengganggu, terutama pada pengirimin video yg biasanya video/file tersebut bisa dikirim sekarang malah gk bisa dengan alasan (format file tidak mendukung), padahal sebelumnya bisa bisa aja, semoga segera diperbaiki agar tidak terkendala saat mengirim file lagi"
3,WhatsApp ini sangat berguna untuk buat SMS
3,aplikasih nya lumayan bagus buat saya
3,gak bisa upload video sndri
3,Kok WA aku tidak ada filter saat vcan yh
3,untuk pihak WhatsApp saya ingin bertanya mengapa saya tidak bisa melihat story teman saya?dan juga mengapa saya tidak bisa membikin story ketika saya ingin membikin story Poto saya malah nge stuck?dan juga saat ingin melihat sw teman saya malah loading terus terusan..
3,mantap
3,"panggilan tidak muncul di layar utama,mesti buka whatsapp dulu baru keluar"
3,baik
3,Tidak ada tema chat nyh
3,karna tidak bisa aplod vidio
3,menurut saya sudah bagus tapi sistem nya kurang merata
3,"kok pas privasi foto profill masii bisa keliatan profilnyaa ituu gmn yaaa, ngebug atau gmn sihh tolongg di perbaiki lagii"
3,puas dgn pelayanannya
3,"suka sama whatsapp sekarang tapi mungkin hp ku yg ngebug atau gatau lah, aku kan lagi mau ngepost foto di saluran ku, tapi ga kekirim kaya jam kotak kayak gada kuota loh padahal aku pake wifi tau kan yang ga ada kuota pasti jam kotak gitu iya gak? nah aku gitu tapi pas aku chat chat an ama teman aku bisa liat sw juga bisa telfon bisa tapi kenapa pas aku chat di sal aku ga bisa??? tolong dong whatsapp, gimana caranya biar bisa balik???udah sih gitu aja byeeee"
3,"𝘸𝘩𝘢𝘵𝘴𝘢𝘱𝘱 𝘴𝘢𝘯𝘨𝘢𝘵 𝘣𝘶𝘳𝘶𝘬 𝘣𝘢𝘨𝘪 𝘴𝘢𝘺𝘢, 𝘬𝘢𝘳𝘦𝘯𝘢 𝘴𝘢𝘺𝘢 𝘵𝘪𝘥𝘢𝘬 𝘮𝘦𝘯𝘥𝘢𝘱𝘢𝘵𝘬𝘢𝘯 𝘧𝘪𝘵𝘶𝘳 𝘵𝘦𝘮𝘢 𝘤𝘩𝘢𝘵 𝘥𝘦𝘧𝘢𝘶𝘭𝘵 𝘥𝘪 𝘴𝘪𝘴𝘵𝘦𝘮 𝘱𝘦𝘯𝘨𝘢𝘵𝘶𝘳𝘢𝘯 𝘸𝘩𝘢𝘵𝘴𝘢𝘱𝘱 𝘴𝘢𝘺𝘢."
3,bagus
3,"whatsapp saya gaada pembaruan sedikit pun stelah di update, yng seharusnya ada fitur baru di whatsapp ini mlah gaada"
3,Bagus Sih aplikasi ini Nyaman untuk mengirimkan pesan Tapi Tiba² Kena Spam Padahal nggak buat aneh² Tolong Kreator Di update lagi Wanya Akun baru lalu kena Spam 😓😥🤕
3,"Saya sebagai kurir, dan perlu wa buyer setiap hari, tapi kenapa aplikasi whatsapp saya diblokir karena spam terus ????"
3,kenapa pas vc gak ada efek ky what'saap orang ya padahal sudah saya perbarui loh tlg d benarkan LG y.
3,"kenapa pas buat status wa sering pecah dan buram video atau pun gambarnya?,tolong di pebaiki"
3,semua oke
3,aplikasi whatsApp aku tidak bisa mengirim video
3,"kok tiba-tiba ga bisa ngirim video atau buat video note ya, ada yg punya saran ga? mau ngepost sw juga ga bisa kalo video katanya format not supported itu gimana yaa"
3,sangat membantu
3,hallo min😊 kenapa ya kalo upload vidio sukaa ngblur padahal di galeri suka jelas.. terimakasih min🙏
3,"knpaa dengan WhatsApp saya,sudah beberapa hari tidak bisa update status mohon bantuan nya"
3,saya sering terkena spam😠
3,WOEEEE WA BUG NYAA LAH TOLONG BENERIN saya mau post sw video gabisa aneh
3,"knapa ini stelah di perbarui tidak bisa mengunggah stats video , udah 3 hari loh ini bner bner bingung saya 🙄 tolonglah kembalikan stelan nya seperti semula ...!!"
3,Kasih fitur TRANSLATE biar enak
3,"kenapa WhatsApp saya tiba tiba diblokir karena spam nanti habis kebuka keblokir lagi gara gara spam tolong bantuannya ada SMS penting malah kena spam terus, pihak WhatsApp mohon bantuannya dan layanan dengan baik"
3,"kenapa saat mengunggah story dapat notif""format file tidak didukung"" Padahal udah di-update,dan berapa kali unistal dan install kmbli tetap tdk bisa mengunggah story'..makin aneh aja nih WhatsApp,"
3,Bagus
3,aplikasi sudah update yang terbaru tapi untuk aplikasi terkini sprti istragram tidak muncul di WhatsApp ini. pdhal sudah berkali2 update aplikasi & refresh hp. Semoga keterlambatan aplikasi saat ini cepat teratasi.
3,"ini aplikasi udah bagus, cuma ada berapa masalah doang. pas mau kirim video 1× liat ke temen malah gk bisa diputar. dan yg kedua itu bug pada log panggilan suara, pas ditelpon oleh temen biasanya muncul di notif, nah ini pas lagi ngelag jaringannya malah ngebug, misalnya dia nelpon pas jaringan ngelag lalu langsung dimatiin, disitu muncul notif ada panggilan suara dari kontak, padahal udah dimatiin sama dia, tetapi tetap muncul disitu. pas diangkat/tolak malah gk hilang-hilang log panggilan nya."
